"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6Nw1WHydftZy2joT2nTiCR","Nobody's Perfect","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:2wIVse2owClT7go1WT98tk","J. Cole, Missy Elliott","spotify:album:0fhmJYVhW0e4i33pCLPA5i","Cole World: The Sideline Story","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2011-09-27","https://i.scdn.co/image/ab67616d0000b27399da48a530f6ca2ef86da3cc","1","11","190653","","true","65","USQX91101086","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-05T15:52:48Z"
"spotify:track:6eVWOyIA4iacH7UaQ1TqzM","Homerton B","spotify:artist:3iAhNz3e31lBuXYOsqGsf3","Unknown T","spotify:album:29rqQ9oeIKk98SUxuaz9xg","Homerton B","spotify:artist:3iAhNz3e31lBuXYOsqGsf3","Unknown T","2018-08-19","https://i.scdn.co/image/ab67616d0000b27315993fc01989a7a280d21a40","1","1","192000","","true","51","QZ93L1809083","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-15T21:15:58Z"
"spotify:track:19gEmPjfqSZT0ulDRfjl0m","Hot N*gga","spotify:artist:34Y0ldeyUv7jBvukWOGASO","Bobby Shmurda","spotify:album:5ptl9Sheh9eWaogxFOZ3PV","Hot N*gga","spotify:artist:34Y0ldeyUv7jBvukWOGASO","Bobby Shmurda","2014-07-25","https://i.scdn.co/image/ab67616d0000b273d52e14e0595216ca453572ab","1","1","194561","https://p.scdn.co/mp3-preview/5131754170f315eb19b3fad75db4b6d8c38e2278?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USSM11405787","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-26T11:56:51Z"
"spotify:track:24b6djSbUFQtXAdyb3FMbr","PTSD","spotify:artist:0eDvMgVFoNV3TpwtrVCoTj","Pop Smoke","spotify:album:6d1vGZsr6Uy3h9IigBpPAf","Meet The Woo","spotify:artist:0eDvMgVFoNV3TpwtrVCoTj","Pop Smoke","2019-07-26","https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5","1","8","199826","","true","62","USUM71914278","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-11-01T13:33:40Z"
"spotify:track:1xqRKo0SDFDO5Jy8yEVD0X","ROLLIN N CONTROLLIN FREESTYLE","spotify:artist:22hWz22JAmIhIEp0u1X01L","DUSTY LOCANE","spotify:album:752RRPgpiIBjptbb1BqoRI","ROLLIN N CONTROLLIN FREESTYLE","spotify:artist:22hWz22JAmIhIEp0u1X01L","DUSTY LOCANE","2020-08-07","https://i.scdn.co/image/ab67616d0000b27327431077bb9eefc88c3565eb","1","1","191208","https://p.scdn.co/mp3-preview/92e13f67ada09a7e6f0892b2ca622f1ee9ee8104?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","USUYG1329885","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-11-01T13:55:00Z"
"spotify:track:1WGMdRXlSzhohMN396g8EL","Watchu Like","spotify:artist:4FeLiFUPdxVfFo8oOfA4BH, spotify:artist:1nsdnHv49z0H5oPj3sJ3to","Rah Swish, DreamDoll","spotify:album:7qA6QsW25Hr3yIDCf93YvB","Watchu Like","spotify:artist:4FeLiFUPdxVfFo8oOfA4BH, spotify:artist:1nsdnHv49z0H5oPj3sJ3to","Rah Swish, DreamDoll","2020-11-06","https://i.scdn.co/image/ab67616d0000b27394944ce681e9e5c2eedba026","1","1","139928","https://p.scdn.co/mp3-preview/1efc0a750c91f0179a0423cce86416ecadd3e8c9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USUYG1339793","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-11-08T14:41:06Z"
"spotify:track:2ZDaMPDvDz6bPkZtMwZFku","Remember The Times","spotify:artist:46SHBwWsqBkxI7EeeBEQG7","Kodak Black","spotify:album:051k93izd0reEjp85OgEo6","Bill Israel","spotify:artist:46SHBwWsqBkxI7EeeBEQG7","Kodak Black","2020-11-11","https://i.scdn.co/image/ab67616d0000b273541449693a87a4f4aa2ce91a","1","1","203891","https://p.scdn.co/mp3-preview/c19cc5811f77a07aba91af88d95ab2e624eabfb7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","37","USAT22007268","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-11-24T01:33:35Z"
"spotify:track:4tnLapnaoDS46c9CBRUqpE","The Greatest","spotify:artist:45TgXXqMDdF8BkjA83OM7z","Rod Wave","spotify:album:5zCvAq0MLqUv0vE96iMbv2","Pray 4 Love","spotify:artist:45TgXXqMDdF8BkjA83OM7z","Rod Wave","2020-04-03","https://i.scdn.co/image/ab67616d0000b273f2236d03f572845515ac658f","1","9","168586","https://p.scdn.co/mp3-preview/16ee0b98712d5fc5a029535da905b4ea5cf5a20f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USLD91725579","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-12-14T15:17:53Z"
"spotify:track:2quVjpFyJH3mq9eZYDqkNs","Mistakes","spotify:artist:1tG7s7S4sq2eFFW0QZyLbm","Sheff G","spotify:album:48xbdZgpEOSbBVJRoM1GBG","Proud Of Me Now","spotify:artist:1tG7s7S4sq2eFFW0QZyLbm","Sheff G","2020-12-16","https://i.scdn.co/image/ab67616d0000b273375ecc2d4e8282fb186695e3","1","4","113142","https://p.scdn.co/mp3-preview/cfaf48238b7851ef7610b05faf8eb0e8cb21ff55?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","USRC12003294","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-12-18T02:25:56Z"
"spotify:track:4aarlAfLKVCTxUDNgbwhjH","Cry Baby (feat. DaBaby)","spotify:artist:181bsRPaVXVlUKXrxwZfHK, spotify:artist:4r63FhuTkUYltbVAg5TQnk","Megan Thee Stallion, DaBaby","spotify:album:0KjckH1EE6HRRurMIXSc0r","Good News","spotify:artist:181bsRPaVXVlUKXrxwZfHK","Megan Thee Stallion","2020-11-20","https://i.scdn.co/image/ab67616d0000b273da256972582b455d46985ba9","1","3","137983","https://p.scdn.co/mp3-preview/38c18f22cc53fedd7bde5b28c735a06300967d43?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","QMCE32000678","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2021-01-04T13:41:00Z"
"spotify:track:2993VQSr7a2Dj5hI5xcWG0","Do It On The Tip (feat. City Girls & Hot Girl Meg)","spotify:artist:181bsRPaVXVlUKXrxwZfHK, spotify:artist:37hAfseJWi0G3Scife12Il, spotify:artist:1ZEqGVxGNeiNyssm83CeKP","Megan Thee Stallion, City Girls, Hot Girl Meg","spotify:album:0KjckH1EE6HRRurMIXSc0r","Good News","spotify:artist:181bsRPaVXVlUKXrxwZfHK","Megan Thee Stallion","2020-11-20","https://i.scdn.co/image/ab67616d0000b273da256972582b455d46985ba9","1","4","167370","https://p.scdn.co/mp3-preview/72ed5b36dab18dff6f02e63a8696e9d5d7808dd5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","QMCE32000679","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2021-01-04T13:42:52Z"
"spotify:track:788NX6uCNEVuZW8x5BkQqM","Like Dat","spotify:artist:46SHBwWsqBkxI7EeeBEQG7","Kodak Black","spotify:album:4J5QtgOhv6tPCsxxifVskj","Institution","spotify:artist:46SHBwWsqBkxI7EeeBEQG7","Kodak Black","2015-12-26","https://i.scdn.co/image/ab67616d0000b27325dc1c32dbdd14b8049a3b3f","1","18","200097","https://p.scdn.co/mp3-preview/1d3e221fd1b29bb0b21239569a440ca26f55c3b4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USUYG1105706","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2021-01-14T01:44:14Z"
