"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3yrSvpt2l1xhsV9Em88Pul","Brown Eyed Girl","spotify:artist:44NX2ffIYHr6D4n7RaZF7A","Van Morrison","spotify:album:7dsWupQRlFuhG8FGiQAUjC","Blowin' Your Mind!","spotify:artist:44NX2ffIYHr6D4n7RaZF7A","Van Morrison","1967-09","https://i.scdn.co/image/ab67616d0000b2733f29a976eea00141514ab936","1","1","183306","https://p.scdn.co/mp3-preview/731469a968c3295114a2b7052610674bf56c6048?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","USSM16700357","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-15T12:35:50Z"
"spotify:track:1tL5a9jowsWMtn3wkFYsG9","Footsteps in the Dark, Pts. 1 & 2","spotify:artist:53QzNeFpzAaXYnrDBbDrIp","The Isley Brothers","spotify:album:04nhRulMSOvcRCGRTa7I5l","Go for Your Guns","spotify:artist:53QzNeFpzAaXYnrDBbDrIp","The Isley Brothers","1977-08-21","https://i.scdn.co/image/ab67616d0000b27319c539a028c4ae1edd7cc5bf","1","2","306800","https://p.scdn.co/mp3-preview/f888ef35b1c8dec21e45391e3640c8523795c7ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USSM10016350","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-20T17:33:09Z"
"spotify:track:7J41dYQolQJEtj3UmKLu5r","U Got It Bad","spotify:artist:23zg3TcAtWQy7J6upgbUnj","USHER","spotify:album:6k16WXh4rKyusIoN00rmpi","8701","spotify:artist:23zg3TcAtWQy7J6upgbUnj","USHER","2001-08-07","https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913","1","5","247840","https://p.scdn.co/mp3-preview/34c869c0ab95ca14ed61d619eac6fd3775e2674a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USAR10100232","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-31T16:49:32Z"
"spotify:track:68vgtRHr7iZHpzGpon6Jlo","My Boo","spotify:artist:23zg3TcAtWQy7J6upgbUnj, spotify:artist:3DiDSECUqqY1AuBP8qtaIa","USHER, Alicia Keys","spotify:album:1RM6MGv6bcl6NrAG8PGoZk","Confessions (Expanded Edition)","spotify:artist:23zg3TcAtWQy7J6upgbUnj","USHER","2004-03-23","https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da","1","18","223440","https://p.scdn.co/mp3-preview/5391dafc63896270994d13c5fc501da0d149ef49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USAR10400887","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-31T17:09:57Z"
"spotify:track:6IUiqtI8tE49sqGbmtrNd8","There Goes My Baby","spotify:artist:23zg3TcAtWQy7J6upgbUnj","USHER","spotify:album:6A1F3Fkq5dYeYYNkXflcTX","Raymond v Raymond (Expanded Edition)","spotify:artist:23zg3TcAtWQy7J6upgbUnj","USHER","2010-03-30","https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79","1","3","281293","https://p.scdn.co/mp3-preview/0f194810a3b67af483e46a87f0b51c087ad19181?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USLF20900095","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-31T17:38:34Z"
"spotify:track:6brl7bwOHmGFkNw3MBqssT","So Sick","spotify:artist:21E3waRsmPlU7jZsS13rcj","Ne-Yo","spotify:album:6gkwOLmk0ALMOjWs5WhAEr","In My Own Words","spotify:artist:21E3waRsmPlU7jZsS13rcj","Ne-Yo","2006-01-01","https://i.scdn.co/image/ab67616d0000b273987a1825341694ec9bc62457","1","3","207186","","false","78","USUM70501633","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-09-04T18:36:37Z"
"spotify:track:1euQy247tdsVmxcGEuL8mO","Digital Lover","spotify:artist:6aLdhHUqgdKE86xbtNmY8g","Crush","spotify:album:78VRAWVEX64RXlTGh4Svvw","Digital Lover","spotify:artist:6aLdhHUqgdKE86xbtNmY8g","Crush","2020-02-20","https://i.scdn.co/image/ab67616d0000b2731409ba1424a0e94717c66656","1","1","228120","https://p.scdn.co/mp3-preview/7e4e53a4e082b585a0b05c53e61c650ff1c52be2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRMIM2003375","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-09-17T23:41:26Z"
"spotify:track:5VL7pScLlKe4MbB8EAivgA","Always","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:5S0nsfYhHa1uz10V4yoWSL","Vices & Virtues","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2011-03-18","https://i.scdn.co/image/ab67616d0000b273d8f40ad88ed77a939b716d19","1","7","153653","https://p.scdn.co/mp3-preview/7750c285b38d7457b52cd8036d9bde61b3771fb4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USAT21100126","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-07T14:47:47Z"
"spotify:track:3pXF1nA74528Edde4of9CC","Don't","spotify:artist:2EMAnMvWE2eb56ToJVfCWs","Bryson Tiller","spotify:album:6eZdwrhB97A3EYx9QppGfl","T R A P S O U L","spotify:artist:2EMAnMvWE2eb56ToJVfCWs","Bryson Tiller","2015-10-02","https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f","1","5","198293","https://p.scdn.co/mp3-preview/f7e8de8a2a419c43ddf77af8572e6ad1e4cb64d4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USRC11501051","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-11T20:07:39Z"
"spotify:track:3ljf15wc6yNaQnFJmPnyxj","Angel 2 Me","spotify:artist:2ud13noLktQvM72kgD2CgJ, spotify:artist:2vVT4qoxWje0gVD2FiWZ4u","McKay, Jeff Bernat","spotify:album:0RLNtgBovmsUNwck4QIzq7","Angel 2 Me","spotify:artist:2ud13noLktQvM72kgD2CgJ","McKay","2015-02-06","https://i.scdn.co/image/ab67616d0000b273f4ad64fbab1dafa88b45fee6","1","1","210163","https://p.scdn.co/mp3-preview/20046593970224a4faa7f8c791bc4591f315642b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRA491402851","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-11T23:20:03Z"
"spotify:track:5SZo3Grs3fmbPsHZzlLB6E","Belong in the Sun","spotify:artist:0jsnWH4QCKcAMpR7vEhh9u, spotify:artist:1aSwrSGBNGMLn9ymttfRkk","¿Téo?, Lido","spotify:album:5NhRAV4V8xcH0Wzj047C1g","¿Téo?","spotify:artist:0jsnWH4QCKcAMpR7vEhh9u","¿Téo?","2018-09-13","https://i.scdn.co/image/ab67616d0000b273c4502e79a78fdc8b5aaa718b","1","8","194000","https://p.scdn.co/mp3-preview/1ede476b2422beaa214674cb4d30dafe086c8800?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","TCADW1816806","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-13T00:23:53Z"
"spotify:track:2IgbYlOlFpiSFYnsqB39lM","Jasmine","spotify:artist:0siBQaURCli5wn2lqv8WZg","DPR LIVE","spotify:album:2J4lOWOjWUYBRJoShrhAGk","Jasmine","spotify:artist:0siBQaURCli5wn2lqv8WZg","DPR LIVE","2017-10-08","https://i.scdn.co/image/ab67616d0000b273aede3a5ed9bb90fb91aad963","1","1","201510","https://p.scdn.co/mp3-preview/f4f4490667f4df098823888ff419d27df7b5a5c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","KRA381702312","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-17T11:09:37Z"
"spotify:track:2k9N4caeCIJLOWwWwssrEM","Easily","spotify:artist:0hDjKSKjl1DC7ovYTDJHe8","Bruno Major","spotify:album:5UFBJXQtytWA9vfaO2DxLx","A Song For Every Moon","spotify:artist:0hDjKSKjl1DC7ovYTDJHe8","Bruno Major","2017-08-31","https://i.scdn.co/image/ab67616d0000b273e6dfaed2104e0512b7f22256","1","4","210240","https://p.scdn.co/mp3-preview/b0e4f7d90177840ab0afbb94c7bd4eaac5c8271b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","GBKPL1674673","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-18T19:52:45Z"
"spotify:track:6Nw1WHydftZy2joT2nTiCR","Nobody's Perfect","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:2wIVse2owClT7go1WT98tk","J. Cole, Missy Elliott","spotify:album:0fhmJYVhW0e4i33pCLPA5i","Cole World: The Sideline Story","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2011-09-27","https://i.scdn.co/image/ab67616d0000b27399da48a530f6ca2ef86da3cc","1","11","190653","","true","65","USQX91101086","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-19T12:41:30Z"
"spotify:track:3Um6KoMmiyZqHC9e4XNCoF","Honesty","spotify:artist:1W7FNibLa0O0b572tB2w7t","Pink Sweat$","spotify:album:1p3K6TfStt8IF1m62frALS","Honesty","spotify:artist:1W7FNibLa0O0b572tB2w7t","Pink Sweat$","2018-07-12","https://i.scdn.co/image/ab67616d0000b2737a4e17fea32deab8af3d8518","1","1","189000","https://p.scdn.co/mp3-preview/8baf47dded03e0781df2c175873f248f3cd66eb3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QM24S1818041","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-20T19:38:00Z"
